[1578144600, 1.07],
[1578231000, 1.09],
[1578317400, 1.09],
[1578403800, 1.12],
[1578490200, 1.05],
[1578576600, 1.05],
[1578663000, 1.05],
[1578749400, 1.05],
[1578835800, 1.18],
[1578922200, 1.18],
[1579008600, 1.05],
[1579095000, 1.0],
[1579181400, 1.11],
[1579267800, 1.12],
[1579354200, 1.06],
[1579440600, 1.13],
[1579527000, 1.08],
[1579613400, 1.12],
[1579699800, 1.15],
[1579786200, 1.15],
[1579872600, 1.14],
[1579959000, 1.11],
[1580045400, 1.17],
[1580131800, 1.07],
[1580218200, 1.12],
[1580304600, 1.08],
[1580391000, 1.15],
[1580477400, 1.18],
[1580563800, 1.15],
[1580650200, 1.21],
[1580736600, 1.12],
[1580823000, 1.12],
[1580909400, 1.12],
[1580995800, 1.09],
[1581082200, 1.14],
[1581168600, 1.14],
[1581255000, 1.09],
[1581341400, 1.12],
[1581427800, 1.09],
[1581514200, 0.98],
[1581600600, 1.22],
[1581687000, 1.23],
[1581773400, 1.29],
[1581859800, 1.1],
[1581946200, 1.2],
[1582032600, 1.17],
[1582119000, 1.13],
[1582205400, 1.06],
[1582291800, 1.1],
[1582378200, 1.13],
[1582464600, 1.06],
[1582551000, 1.1],
[1582637400, 1.08],
[1582723800, 1.03],
[1582810200, 0.88],
[1582896600, 1.08],
[1582983000, 1.09],
[1583069400, 1.09],
[1583155800, 1.1],
[1583242200, 1.04],
[1583328600, 1.03],
[1583415000, 1.03],
[1583501400, 1.13],
[1583587800, 1.13],
[1583674200, 1.09],
[1583760600, 1.09],
[1583847000, 1.11],
[1583933400, 1.08],
[1584019800, 1.14],
[1584106200, 1.07],
[1584192600, 1.14],
[1584279000, 1.16],
[1584365400, 1.13],
[1584451800, 1.19],
[1584538200, 1.1],
[1584624600, 1.15],
[1584711000, 1.03],
[1584797400, 1.01],
[1584883800, 1.03],
[1584970200, 0.97],
[1585056600, 1.01],
[1585143000, 1.05],
[1585229400, 1.05],
[1585315800, 1.01],
[1585402200, 1.0],
[1585488600, 1.02],
[1585575000, 0.99],
[1585661400, 1.06],
[1585747800, 0.97],
[1585834200, 1.03],
[1585920600, 0.97],
[1586007000, 0.81],
[1586097000, 0.98],
[1586183400, 0.98],
[1586269800, 1.01],
[1586356200, 0.98],
[1586442600, 1.06],
[1586529000, 0.96],
[1586615400, 1.06],
[1586701800, 1.06],
[1586788200, 1.05],
[1586874600, 1.05],
[1586961000, 1.01],
[1587047400, 1.06],
[1587133800, 1.06],
[1587220200, 0.99],
[1587306600, 1.02],
[1587393000, 0.95],
[1587479400, 1.01],
[1587565800, 1.07],
[1587652200, 1.09],
[1587738600, 1.08],
[1587825000, 1.13],
[1587911400, 1.14],
[1587997800, 1.11],
[1588084200, 0.88],
[1588170600, 1.18],
[1588257000, 1.18],
[1588343400, 1.02],
[1588429800, 1.02],
[1588516200, 1.07],
[1588602600, 0.97],
[1588689000, 1.05],
[1588775400, 1.07],
[1588861800, 1.0],
[1588948200, 0.98],
[1589034600, 0.97],
[1589121000, 0.97],
[1589207400, 0.97],
[1589293800, 0.99],
[1589380200, 0.99],
[1589466600, 1.01],
[1589553000, 1.01],
[1589639400, 1.01],
[1589725800, 0.97],
[1589812200, 0.98],
[1589898600, 1.01],
