[1578144600, 0.5],
[1578231000, 0.58],
[1578317400, 0.58],
[1578403800, 0.59],
[1578490200, 0.61],
[1578576600, 0.6],
[1578663000, 0.65],
[1578749400, 0.65],
[1578835800, 0.68],
[1578922200, 0.67],
[1579008600, 0.69],
[1579095000, 0.7],
[1579181400, 0.68],
[1579267800, 0.65],
[1579354200, 0.67],
[1579440600, 0.67],
[1579527000, 0.66],
[1579613400, 0.65],
[1579699800, 0.65],
[1579786200, 0.65],
[1579872600, 0.66],
[1579959000, 0.68],
[1580045400, 0.67],
[1580131800, 0.67],
[1580218200, 0.71],
[1580304600, 0.76],
[1580391000, 0.75],
[1580477400, 0.75],
[1580563800, 0.84],
[1580650200, 0.81],
[1580736600, 1.0],
[1580823000, 1.0],
[1580909400, 1.24],
[1580995800, 1.18],
[1581082200, 0.93],
[1581168600, 0.93],
[1581255000, 0.84],
[1581341400, 0.83],
[1581427800, 0.8],
[1581514200, 0.81],
[1581600600, 0.84],
[1581687000, 0.92],
[1581773400, 0.93],
[1581859800, 0.94],
[1581946200, 0.93],
[1582032600, 0.95],
[1582119000, 0.92],
[1582205400, 0.9],
[1582291800, 0.9],
[1582378200, 0.94],
[1582464600, 0.94],
[1582551000, 0.96],
[1582637400, 0.99],
[1582723800, 0.94],
[1582810200, 0.97],
[1582896600, 1.03],
[1582983000, 1.21],
[1583069400, 1.21],
[1583155800, 1.13],
[1583242200, 1.08],
[1583328600, 1.01],
[1583415000, 1.01],
[1583501400, 1.01],
[1583587800, 1.04],
[1583674200, 1.01],
[1583760600, 0.98],
[1583847000, 0.99],
[1583933400, 1.03],
[1584019800, 1.02],
[1584106200, 1.0],
[1584192600, 0.98],
[1584279000, 1.01],
[1584365400, 1.0],
[1584451800, 0.99],
[1584538200, 0.95],
[1584624600, 0.93],
[1584711000, 0.98],
[1584797400, 1.0],
[1584883800, 1.07],
[1584970200, 1.04],
[1585056600, 1.03],
[1585143000, 1.03],
[1585229400, 1.03],
[1585315800, 1.03],
[1585402200, 1.04],
[1585488600, 1.07],
[1585575000, 1.13],
[1585661400, 1.16],
[1585747800, 1.05],
[1585834200, 1.05],
[1585920600, 1.03],
[1586007000, 1.02],
[1586097000, 1.03],
[1586183400, 1.03],
[1586269800, 1.03],
[1586356200, 1.05],
[1586442600, 1.06],
[1586529000, 1.08],
[1586615400, 1.11],
[1586701800, 1.11],
[1586788200, 1.11],
[1586874600, 1.19],
[1586961000, 1.17],
[1587047400, 1.18],
[1587133800, 1.18],
[1587220200, 1.18],
[1587306600, 1.19],
[1587393000, 1.18],
[1587479400, 1.21],
[1587565800, 1.21],
[1587652200, 1.19],
[1587738600, 1.19],
[1587825000, 1.24],
[1587911400, 1.24],
[1587997800, 1.23],
[1588084200, 1.24],
[1588170600, 1.24],
[1588257000, 1.24],
[1588343400, 1.31],
[1588429800, 1.32],
[1588516200, 1.38],
[1588602600, 1.42],
[1588689000, 1.46],
[1588775400, 1.47],
[1588861800, 1.44],
[1588948200, 1.45],
[1589034600, 1.44],
[1589121000, 1.51],
[1589207400, 1.55],
[1589293800, 1.56],
[1589380200, 1.59],
[1589466600, 1.62],
[1589553000, 1.61],
[1589639400, 1.66],
[1589725800, 1.76],
[1589812200, 1.98],
[1589898600, 2.05],
[1589985000, 2.03],
[1590071400, 2.0],
[1590157800, 1.95],
[1590244200, 1.95],
[1590330600, 1.97],
[1590417000, 1.89],
[1590503400, 1.72],
[1590589800, 1.67],
[1590676200, 1.69],
[1590762600, 1.7],
[1591540200, 1.83],
[1591626600, 1.82],
[1591713000, 1.8],
[1591799400, 1.8],
[1591885800, 1.8],
[1591972200, 1.81],
[1592058600, 1.82],
[1592145000, 1.82],
[1592231400, 1.79],
[1592317800, 1.79],
[1592404200, 1.79],
[1592490600, 1.82],
[1592577000, 1.79],
[1592663400, 1.81],
[1592749800, 1.81],
[1592836200, 1.76],
[1592922600, 1.78],
[1593009000, 1.78],
[1593095400, 1.69],
[1593181800, 1.61],
[1593268200, 1.62],
[1593354600, 1.63],
[1593441000, 1.67],
[1593527400, 1.71],
[1593613800, 1.71],
[1593700200, 1.81],
[1593786600, 1.81],
[1593873000, 1.83],
[1593959400, 1.82],
[1594045800, 1.83],
[1594132200, 1.78],
[1594218600, 1.83],
[1594305000, 1.8],
[1594391400, 1.85],
[1594477800, 1.92],
[1594564200, 1.96],
[1594650600, 1.94],
