[[1633098600, 0],
[1633185000, 0],
[1633267800, 0],
[1633354200, 0],
[1633440600, 0],
[1633527000, 0],
[1633613400, 0],
[1633699800, 0],
[1633786200, 0],
[1633872600, 0],
[1633959000, 0],
[1634045400, 0],
[1634131800, 0],
[1634218200, 0],
[1634304600, 0],
[1634391000, 0],
[1634477400, 0],
[1634563800, 0],
[1634650200, 0],
[1634736600, 0],
[1634823000, 0],
[1634909400, 0],
[1634995800, 0],
[1635082200, 0],
[1635168600, 0],
[1635255000, 0],
[1635341400, 0],
[1636464600, 0.4],
[1636637400, 0.2],
[1636983000, 0.2],
[1637242200, 0],
[1637328600, 0],
[1637415000, 0],
[1637501400, 0],
[1637587800, 0.4],
[1637674200, 0],
[1637760600, 0],
[1637847000, 0],
[1637933400, 0],
[1638019800, 0.2],
[1638106200, 0.2],
[1638192600, 0.2],
[1638279000, 0],
[1638365400, 0],
[1638451800, 0.2],
[1638538200, 0],
[1638624600, 0],
[1638711000, 0],
[1638797400, 0],
[1638883800, 0],
[1639056600, 0],
[1639143000, 0],
[1639229400, 0],
[1639315800, 0],
[1639402200, 0],
[1639488600, 0],
[1639575000, 0],
[1639661400, 0],
[1639747800, 0],
[1639834200, 0],
[1639920600, 0],
[1640007000, 0],
[1640093400, 0],
[1640179800, 0],
[1640266200, 0],
[1640352600, 0],
[1640439000, 0],
[1640525400, 0],
[1640611800, 0],
[1640698200, 0],
[1641562200, 0],
[1641648600, 0],
[1641735000, 0],
[1641821400, 0],
[1641907800, 0],
[1641994200, 0],
[1642080600, 0],
[1642599000, 0],
[1642685400, 0],
[1642771800, 0],
[1642858200, 0],
[1642944600, 0],
[1643031000, 0],
[1643117400, 0],
[1643290200, 0],
[1643376600, 0],
[1643463000, 0],
[1643549400, 0],
[1643635800, 0],
[1643722200, 0],
[1643808600, 0],
[1644586200, 0],
[1644672600, 0],
[1644759000, 0],
[1644845400, 0],
[1644931800, 0],
[1645018200, 0],
[1645104600, 0],
[1645709400, 0],
[1645795800, 0.2],
[1645882200, 0.2],
[1645968600, 0.2],
[1646055000, 0],
[1646141400, 0],
[1646400600, 0.2],
[1646487000, 0.2],
[1646659800, 0.2],
[1646746200, 0.2],
[1646832600, 0.2],
[1647005400, 0],
[1647091800, 0.2],
[1647178200, 0.2],
[1647437400, 0.2],
[1647523800, 0.2],
[1647869400, 0.2],
[1648042200, 0.2],
[1648128600, 0],
[1648301400, 0.2],
[1648474200, 0],
[1648733400, 0],
[1648906200, 0],
[1649169000, 0.2],
[1649255400, 0.2],
[1649341800, 0],
[1649601000, 0],
[1649687400, 0],
[1649773800, 0],
[1649860200, 0],
[1649946600, 0],
[1650033000, 0],
[1650119400, 0.2],
[1650205800, 0.2],
[1650292200, 0.2],
[1650378600, 0],
[1650465000, 0],
[1650551400, 0],
[1650637800, 0],
[1650897000, 0],
[1650983400, 0],
[1651069800, 0],
[1651156200, 0],
[1651242600, 0],
