[1635773400.0, 0.030299800000000005],
[1635859800.0, 0.030646000000000007],
[1635946200.0, 0.030646000000000007],
[1636032600.0, 0.030878000000000006],
[1636119000.0, 0.030831600000000004],
[1636205400.0, 0.030680800000000008],
[1636291800.0, 0.030680800000000008],
[1636378200.0, 0.0306924],
[1636464600.0, 0.030634400000000006],
[1636551000.0, 0.030622800000000006],
[1636637400.0, 0.030669200000000008],
[1636723800.0, 0.030646000000000007],
[1636810200.0, 0.030646000000000007],
[1636896600.0, 0.030611200000000005],
[1636983000.0, 0.030922600000000005],
[1637069400.0, 0.031222400000000004],
[1637155800.0, 0.030634400000000006],
[1637242200.0, 0.030646000000000007],
[1637328600.0, 0.030991800000000003],
[1637415000.0, 0.030622800000000006],
[1637501400.0, 0.030934200000000005],
[1637587800.0, 0.030646000000000007],
[1637674200.0, 0.030934200000000005],
[1637760600.0, 0.030922600000000005],
[1637847000.0, 0.030887800000000003],
[1637933400.0, 0.030576400000000004],
[1638019800.0, 0.030241800000000003],
[1638106200.0, 0.030541600000000002],
[1638192600.0, 0.030541600000000002],
[1638279000.0, 0.030241800000000003],
[1638365400.0, 0.030265000000000004],
[1638451800.0, 0.030207],
[1638538200.0, 0.030541600000000002],
[1638624600.0, 0.030553200000000003],
[1638711000.0, 0.030195400000000004],
[1638797400.0, 0.030218600000000005],
[1638883800.0, 0.030437200000000005],
[1638970200.0, 0.030265000000000004],
[1639056600.0, 0.030564800000000003],
[1639143000.0, 0.030564800000000003],
[1639229400.0, 0.030634000000000005],
[1639315800.0, 0.030564800000000003],
[1639402200.0, 0.030553200000000003],
[1639488600.0, 0.030553200000000003],
[1639575000.0, 0.030276600000000004],
[1639661400.0, 0.030265000000000004],
[1639747800.0, 0.030253400000000003],
[1639834200.0, 0.030253400000000003],
[1639920600.0, 0.030553200000000003],
[1640007000.0, 0.030241800000000003],
[1640093400.0, 0.030576400000000004],
[1640179800.0, 0.030564800000000003],
[1640266200.0, 0.030448800000000005],
[1640352600.0, 0.030253400000000003],
[1640439000.0, 0.030576400000000004],
[1640525400.0, 0.030588000000000004],
[1640611800.0, 0.030576400000000004],
[1640698200.0, 0.030276600000000004],
[1640784600.0, 0.030288200000000005],
[1640871000.0, 0.030288200000000005],
[1640957400.0, 0.030588000000000004],
[1641043800.0, 0.030622800000000006],
[1641130200.0, 0.030646000000000007],
[1641216600.0, 0.030611200000000005],
[1641303000.0, 0.030611200000000005],
[1641389400.0, 0.030588000000000004],
[1641475800.0, 0.030634400000000006],
[1641562200.0, 0.030657600000000007],
[1641648600.0, 0.030611200000000005],
[1641735000.0, 0.030588000000000004],
[1641821400.0, 0.030814600000000004],
[1641907800.0, 0.030622800000000006],
[1641994200.0, 0.030611200000000005],
[1642080600.0, 0.030599600000000005],
[1642167000.0, 0.030611200000000005],
[1642253400.0, 0.030599600000000005],
[1642339800.0, 0.030634400000000006],
[1642426200.0, 0.030657600000000007],
[1642512600.0, 0.030646000000000007],
[1642599000.0, 0.030634400000000006],
[1642685400.0, 0.030657600000000007],
[1642771800.0, 0.030657600000000007],
[1642858200.0, 0.030657600000000007],
[1642944600.0, 0.030646000000000007],
[1643031000.0, 0.0321202],
[1643117400.0, 0.030657600000000007],
[1643203800.0, 0.030657600000000007],
[1643290200.0, 0.030657600000000007],
[1643376600.0, 0.030657600000000007],
[1643463000.0, 0.030646000000000007],
[1643549400.0, 0.030634400000000006],
[1643635800.0, 0.030634400000000006],
[1643722200.0, 0.030634400000000006],
[1643808600.0, 0.030622800000000006],
[1643895000.0, 0.030634400000000006],
[1643981400.0, 0.030622800000000006],
[1644067800.0, 0.030646000000000007],
[1644154200.0, 0.030646000000000007],
[1644240600.0, 0.030646000000000007],
[1644327000.0, 0.030669200000000008],
[1644413400.0, 0.030669200000000008],
[1644499800.0, 0.030357800000000008],
[1644586200.0, 0.0306808],
[1644672600.0, 0.030680800000000008],
[1644759000.0, 0.030669200000000008],
[1644845400.0, 0.030657600000000007],
[1644931800.0, 0.030715600000000003],
[1645018200.0, 0.0309842],
[1645104600.0, 0.03069240000000001],
[1645191000.0, 0.030669200000000008],
[1645277400.0, 0.030969000000000007],
[1645363800.0, 0.030980600000000004],
[1645450200.0, 0.031003800000000005],
[1645536600.0, 0.0306924],
[1645623000.0, 0.031003800000000005],
[1645709400.0, 0.031015400000000005],
[1645795800.0, 0.031003800000000005],
[1645882200.0, 0.031003800000000005],
[1645968600.0, 0.0310386],
[1646055000.0, 0.03070400000000001],
[1646141400.0, 0.031027000000000006],
[1646227800.0, 0.030715600000000003],
[1646314200.0, 0.030995800000000007],
[1646400600.0, 0.03069240000000001],
[1646487000.0, 0.0306808],
[1646573400.0, 0.0306808],
[1646659800.0, 0.0306924],
[1646746200.0, 0.0306692],
[1646832600.0, 0.0306692],
[1646919000.0, 0.0306692],
[1647005400.0, 0.0306808],
