[1604237400, 0.7],
[1604323800, 0.7],
[1604410200, 0.7],
[1604496600, 0.7],
[1604583000, 0.68],
[1604669400, 0.69],
[1604755800, 0.69],
[1604842200, 0.7],
[1604928600, 0.69],
[1605015000, 0.71],
[1605101400, 0.66],
[1605187800, 0.66],
[1605274200, 0.67],
[1605360600, 0.67],
[1605447000, 0.68],
[1605533400, 0.66],
[1605619800, 0.72],
[1605706200, 0.7],
[1605792600, 0.7],
[1605879000, 0.73],
[1605965400, 0.73],
[1606051800, 0.74],
[1606138200, 0.74],
[1606224600, 0.73],
[1606311000, 0.71],
[1606397400, 0.69],
[1606483800, 0.73],
[1606570200, 0.75],
[1606656600, 0.75],
[1606743000, 0.72],
[1606829400, 0.72],
[1606915800, 0.73],
[1607002200, 0.76],
[1607088600, 0.68],
[1607175000, 0.68],
[1607261400, 0.68],
[1607347800, 0.68],
[1607434200, 0.71],
[1607520600, 0.68],
[1607607000, 0.71],
[1607693400, 0.68],
[1607779800, 0.68],
[1607866200, 0.68],
[1607952600, 0.67],
[1608039000, 0.69],
[1608125400, 0.69],
[1608211800, 0.69],
[1608298200, 0.71],
[1608384600, 0.7],
[1608471000, 0.71],
[1608557400, 0.69],
[1608643800, 0.69],
[1608730200, 0.68],
[1608816600, 0.66],
[1608903000, 0.66],
[1608989400, 0.66],
[1609075800, 0.67],
[1609162200, 0.65],
[1609248600, 0.69],
[1609335000, 0.66],
[1609421400, 0.66],
[1609507800, 0.65],
[1609594200, 0.66],
[1609680600, 0.67],
[1609767000, 0.64],
[1609853400, 0.63],
[1609939800, 0.66],
[1610026200, 0.65],
[1610112600, 0.65],
[1610199000, 0.64],
[1610285400, 0.64],
[1610371800, 0.64],
[1610458200, 0.65],
[1610544600, 0.66],
[1610631000, 0.67],
[1610717400, 0.67],
[1610803800, 0.67],
[1610890200, 0.67],
[1610976600, 0.67],
[1611063000, 0.67],
[1611149400, 0.67],
[1611235800, 0.67],
[1611322200, 0.67],
[1611408600, 0.67],
[1611495000, 0.67],
[1611581400, 0.67],
[1611667800, 0.67],
[1611754200, 0.67],
[1611840600, 0.67],
[1611927000, 0.67],
[1612013400, 0.67],
[1612099800, 0.67],
[1612186200, 0.67],
[1612272600, 0.67],
[1612359000, 0.67],
[1612445400, 0.67],
[1612531800, 0.67],
[1612618200, 0.67],
[1612704600, 0.67],
[1612791000, 0.67],
[1612877400, 0.67],
[1612963800, 0.67],
[1613050200, 0.67],
[1613136600, 0.67],
[1613223000, 0.67],
[1613309400, 1.19],
[1613395800, 1.19],
[1613482200, 0.91],
[1613568600, 1.28],
[1613655000, 1.29],
[1613741400, 1.22],
[1613827800, 1.23],
[1613914200, 1.3],
[1614000600, 1.02],
[1614087000, 1.34],
[1614173400, 1.6],
[1614259800, 1.59],
[1614346200, 1.42],
[1614432600, 1.37],
[1614519000, 1.27],
[1614605400, 1.23],
[1614691800, 1.21],
[1614778200, 1.19],
[1614864600, 4.51],
[1614951000, 1.29],
[1615037400, 1.32],
[1615123800, 1.27],
[1615210200, 1.15],
[1615296600, 1.16],
[1615383000, 0.07],
[1615469400, 0.49],
[1615555800, 0],
[1615642200, 0],
[1615728600, 0.64],
[1615815000, 0.06],
[1615901400, 0.58],
[1615987800, 1.08],
[1616074200, 1.07],
[1616160600, 1.09],
[1616247000, 1.1],
[1616333400, 1.09],
[1616419800, 1.15],
[1616506200, 1.2],
[1616592600, 1.29],
[1616679000, 1.4],
[1616765400, 1.53],
[1616851800, 1.47],
[1616938200, 1.51],
[1617024600, 1.42],
[1617111000, 1.39],
[1617197400, 1.25],
[1617283800, 1.29],
[1617370200, 1.22],
[1617456600, 1.2],
[1617546600, 1.14],
[1617633000, 1.08],
[1617719400, 1.06],
[1617805800, 1.05],
[1617892200, 1.05],
[1617978600, 1.04],
[1618065000, 1.03],
[1618151400, 1.04],
[1618237800, 1.09],
[1618324200, 1.08],
[1618410600, 1.07],
[1618497000, 1.32],
[1618583400, 1.18],
[1618669800, 1.19],
[1618756200, 1.08],
[1618842600, 1.05],
[1618929000, 1.04],
[1619015400, 1.04],
[1619101800, 1.05],
[1619188200, 1.1],
[1619274600, 1.09],
[1619361000, 1.07],
[1619447400, 1.08],
[1619533800, 1.06],
[1619620200, 1.06],
[1619706600, 1.07],
[1619793000, 1.09],
[1619879400, 1.1],
[1619965800, 1.14],
[1620052200, 1.19],
[1620138600, 1.21],
[1620225000, 1.23],
[1620311400, 1.22],
[1620397800, 1.22],
[1620484200, 1.21],
[1620570600, 1.18],
[1620657000, 1.23],
[1620743400, 1.2],
[1620829800, 1.19],
[1620916200, 1.14],
[1621002600, 1.08],
[1621089000, 1.18],
[1621175400, 1.18],
[1621261800, 1.16],
[1621348200, 1.16],
[1621434600, 1.16],
[1621521000, 1.12],
[1621607400, 1.12],
[1621693800, 1.13],
[1621780200, 1.14],
[1621866600, 1.17],
[1621953000, 1.27],
[1622039400, 1.52],
[1622125800, 1.51],
[1622212200, 1.5],
[1622298600, 1.48],
[1622385000, 1.44],
[1622471400, 1.43],
[1622557800, 1.43],
[1622644200, 1.52],
[1622730600, 1.55],
[1622817000, 1.55],
[1622903400, 1.54],
[1622989800, 1.42],
[1623076200, 1.42],
[1623162600, 1.44],
[1623249000, 1.44],
[1623335400, 1.45],
[1623421800, 1.44],
[1623508200, 1.42],
[1623594600, 1.42],
[1623681000, 1.44],
[1623767400, 1.43],
[1623853800, 1.39],
[1623940200, 1.4],
[1624026600, 1.41],
[1624113000, 1.41],
[1624199400, 1.39],
[1624285800, 1.38],
[1624372200, 1.35],
[1624458600, 1.33],
[1624545000, 1.29],
[1624631400, 1.26],
[1624717800, 1.24],
[1624804200, 1.22],
[1624890600, 1.18],
[1624977000, 1.17],
[1625063400, 1.14],
[1625149800, 1.14],
[1625236200, 1.17],
[1625322600, 1.17],
[1625409000, 1.15],
[1625495400, 1.12],
[1625581800, 1.11],
[1625668200, 1.08],
[1625754600, 1.07],
[1625841000, 1.1],
[1625927400, 1.07],
[1626013800, 1.02],
[1626100200, 1.0],
[1626186600, 1.0],
[1626273000, 0.96],
[1626359400, 0.98],
[1626445800, 1.02],
[1626532200, 1.02],
[1626618600, 1.03],
[1626705000, 1.06],
[1626791400, 1.05],
[1626877800, 1.08],
