[[1635946200, 0.0672],
[1636032600, 0.0417],
[1636119000, 0.0417],
[1636205400, 0.0417],
[1636291800, 0.0415],
[1636378200, 0.0415],
[1636464600, 0.0417],
[1636551000, 0.0402],
[1636637400, 0.0415],
[1636723800, 0.0415],
[1636810200, 0.0415],
[1636896600, 0.0419],
[1636983000, 0.0417],
[1637069400, 0.0417],
[1637155800, 0.0419],
[1637242200, 0.0417],
[1637328600, 0.0417],
[1637415000, 0.0419],
[1637501400, 0.0419],
[1637587800, 0.0417],
[1637674200, 0.0419],
[1637760600, 0.0543],
[1637847000, 0.0417],
[1637933400, 0.0419],
[1638019800, 0.0419],
[1638106200, 0.054],
[1638192600, 0.0626],
[1638279000, 0.0626],
[1638365400, 0.054],
[1638451800, 0.0419],
[1638538200, 0.0417],
[1638624600, 0.0417],
[1638711000, 0.0417],
[1638797400, 0.054],
[1638883800, 0.0401],
[1638970200, 0.0623],
[1639056600, 0.0417],
[1639143000, 0.0417],
[1639229400, 0.0417],
[1639315800, 0.0417],
[1639402200, 0.054],
[1639488600, 0.0417],
[1639575000, 0.054],
[1639661400, 0.0623],
[1639747800, 0.0417],
[1639834200, 0.0417],
[1639920600, 0.0417],
[1640007000, 0.054],
[1640093400, 0.0417],
[1640179800, 0.0417],
[1640266200, 0.0401],
[1640352600, 0.0417],
[1640439000, 0.0417],
[1640525400, 0.0417],
[1640611800, 0.0417],
[1640698200, 0.05],
[1640784600, 0.0417],
[1640871000, 0.0417],
[1640957400, 0.0417],
[1641043800, 0.0417],
[1641130200, 0.054],
[1641216600, 0.0484],
[1641303000, 0.0524],
[1641389400, 0.054],
[1641475800, 0.054],
[1641562200, 0.0401],
[1641648600, 0.0417],
[1641735000, 0.054],
[1641821400, 0.0549],
[1641907800, 0.054],
[1641994200, 0.054],
[1642080600, 0.0565],
[1642167000, 0.054],
[1642253400, 0.054],
[1642339800, 0.054],
[1642426200, 0.054],
[1642512600, 0.0623],
[1642599000, 0.054],
[1642685400, 0.054],
[1642771800, 0.0417],
[1642858200, 0.0621],
[1642944600, 0.0415],
[1643031000, 0.0538],
[1643117400, 0.0415],
[1643203800, 0.0415],
[1643290200, 0.0399],
[1643376600, 0.0415],
[1643463000, 0.0415],
[1643549400, 0.0415],
[1643635800, 0.0415],
[1643722200, 0.0415],
[1643808600, 0.0415],
[1643895000, 0.0538],
[1643981400, 0.0538],
[1644067800, 0.0538],
[1644154200, 0.0538],
[1644240600, 0.0554],
[1644327000, 0.051],
[1644413400, 0.0538],
[1644499800, 0.0538],
[1644586200, 0.0538],
[1644672600, 0.0538],
[1644759000, 0.0415],
[1644845400, 0.0538],
[1644931800, 0.0538],
[1645018200, 0.0415],
[1645104600, 0.0415],
[1645191000, 0.0415],
[1645277400, 0.0399],
[1645363800, 0.0399],
[1645450200, 0.0482],
[1645536600, 0.0498],
[1645623000, 0.0498],
[1645709400, 0.0498],
[1645795800, 0.0498],
[1645882200, 0.0498],
[1645968600, 0.0498],
[1646055000, 0.0498],
[1646141400, 0.0415],
[1646227800, 0.0415],
