[1604237400, 2.81],
[1604323800, 2.59],
[1604410200, 2.66],
[1604496600, 2.66],
[1604583000, 2.59],
[1604669400, 2.56],
[1604755800, 2.5],
[1604842200, 2.51],
[1604928600, 2.5],
[1605015000, 2.64],
[1605101400, 2.61],
[1605187800, 2.61],
[1605274200, 2.51],
[1605360600, 2.34],
[1605447000, 2.21],
[1605533400, 2.17],
[1605619800, 2.13],
[1605706200, 2.2],
[1605792600, 2.47],
[1605879000, 2.74],
[1605965400, 2.59],
[1606051800, 2.67],
[1606138200, 2.67],
[1606224600, 2.45],
[1606311000, 2.52],
[1606397400, 2.45],
[1606483800, 2.44],
[1606570200, 2.25],
[1606656600, 2.23],
[1606743000, 2.21],
[1606829400, 2.21],
[1606915800, 2.19],
[1607002200, 2.46],
[1607088600, 2.46],
[1607175000, 2.46],
[1607261400, 2.46],
[1607347800, 2.46],
[1607434200, 2.42],
[1607520600, 2.37],
[1607607000, 2.25],
[1607693400, 2.25],
[1607779800, 2.25],
[1607866200, 2.16],
[1607952600, 2.22],
[1608039000, 2.36],
[1608125400, 2.36],
[1608211800, 2.35],
[1608298200, 2.32],
[1608384600, 2.33],
[1608471000, 2.32],
[1608557400, 2.31],
[1608643800, 2.33],
[1608730200, 2.33],
[1608816600, 2.31],
[1608903000, 2.29],
[1608989400, 2.34],
[1609075800, 2.34],
[1609162200, 2.34],
[1609248600, 2.32],
[1609335000, 2.31],
[1609421400, 2.32],
[1609507800, 2.32],
[1609594200, 2.31],
[1609680600, 2.31],
[1609767000, 2.31],
[1609853400, 2.31],
[1609939800, 2.31],
[1610026200, 2.26],
[1610112600, 2.24],
[1610199000, 2.22],
[1610285400, 2.22],
[1610371800, 2.21],
[1610458200, 2.19],
[1610544600, 2.22],
[1610631000, 2.19],
[1610717400, 2.19],
[1610803800, 2.19],
[1610890200, 2.19],
[1610976600, 2.19],
[1611063000, 2.19],
[1611149400, 2.19],
[1611235800, 2.19],
[1611322200, 2.19],
[1611408600, 2.19],
[1611495000, 2.19],
[1611581400, 2.19],
[1611667800, 2.19],
[1611754200, 2.19],
[1611840600, 2.19],
[1611927000, 2.19],
[1612013400, 2.19],
[1612099800, 2.19],
[1612186200, 2.19],
[1612272600, 2.19],
[1612359000, 2.19],
[1612445400, 2.19],
[1612531800, 2.19],
[1612618200, 2.19],
[1612704600, 2.19],
[1612791000, 2.19],
[1612877400, 2.19],
[1612963800, 2.19],
[1613050200, 2.19],
[1613136600, 2.19],
[1613223000, 2.19],
[1613309400, 2.7],
[1613395800, 2.7],
[1613482200, 2.53],
[1613568600, 2.43],
[1613655000, 2.42],
[1613741400, 6.6],
[1613827800, 6.62],
[1613914200, 6.67],
[1614000600, 6.73],
[1614087000, 6.72],
[1614173400, 6.96],
[1614259800, 6.86],
[1614346200, 2.83],
[1614432600, 2.8],
[1614519000, 6.76],
[1614605400, 6.75],
[1614691800, 2.66],
[1614778200, 2.58],
[1614864600, 16.24],
[1614951000, 16.21],
[1615037400, 16.14],
[1615123800, 16.11],
[1615210200, 16.12],
[1615296600, 2.34],
[1615383000, 2.45],
[1615469400, 2.42],
[1615555800, 2.48],
[1615642200, 2.48],
[1615728600, 2.72],
[1615815000, 2.53],
[1615901400, 2.62],
[1615987800, 2.99],
[1616074200, 6.87],
[1616160600, 2.78],
[1616247000, 2.74],
[1616333400, 2.85],
[1616419800, 2.82],
[1616506200, 3.16],
[1616592600, 3.23],
[1616679000, 4.4],
[1616765400, 3.12],
[1616851800, 3.11],
[1616938200, 2.92],
[1617024600, 3.06],
[1617111000, 2.84],
[1617197400, 2.82],
[1617283800, 2.86],
[1617370200, 3.35],
[1617456600, 3.31],
[1617546600, 3.11],
[1617633000, 3.1],
[1617719400, 3.02],
[1617805800, 2.78],
[1617892200, 2.82],
[1617978600, 2.79],
[1618065000, 2.73],
[1618151400, 2.73],
[1618237800, 2.73],
[1618324200, 2.69],
[1618410600, 2.67],
[1618497000, 2.69],
[1618583400, 2.78],
[1618669800, 3.12],
[1618756200, 3.01],
[1618842600, 2.93],
[1618929000, 2.8],
[1619015400, 2.76],
[1619101800, 2.81],
[1619188200, 2.74],
[1619274600, 2.67],
[1619361000, 2.62],
[1619447400, 2.59],
[1619533800, 2.54],
[1619620200, 2.55],
[1619706600, 2.68],
[1619793000, 2.69],
[1619879400, 2.76],
[1619965800, 2.74],
[1620052200, 2.74],
[1620138600, 2.8],
[1620225000, 2.79],
[1620311400, 2.71],
[1620397800, 2.78],
[1620484200, 2.77],
[1620570600, 2.84],
[1620657000, 2.86],
[1620743400, 2.69],
[1620829800, 2.68],
[1620916200, 2.8],
[1621002600, 2.81],
[1621089000, 2.83],
[1621175400, 2.81],
[1621261800, 2.79],
[1621348200, 2.78],
[1621434600, 3.53],
[1621521000, 3.46],
[1621607400, 3.49],
[1621693800, 3.46],
[1621780200, 3.51],
[1621866600, 2.66],
[1621953000, 3.38],
[1622039400, 3.38],
[1622125800, 3.38],
[1622212200, 3.4],
[1622298600, 3.38],
[1622385000, 3.3],
[1622471400, 3.44],
[1622557800, 3.44],
[1622644200, 2.81],
[1622730600, 3.41],
[1622817000, 3.41],
[1622903400, 3.48],
[1622989800, 3.59],
[1623076200, 3.51],
[1623162600, 3.49],
[1623249000, 2.86],
[1623335400, 2.88],
[1623421800, 2.84],
[1623508200, 3.45],
[1623594600, 3.3],
[1623681000, 3.44],
[1623767400, 2.83],
[1623853800, 2.93],
[1623940200, 3.56],
[1624026600, 2.85],
[1624113000, 2.87],
[1624199400, 2.82],
[1624285800, 2.81],
[1624372200, 2.76],
[1624458600, 2.78],
[1624545000, 2.76],
[1624631400, 2.71],
[1624717800, 2.67],
[1624804200, 2.61],
[1624890600, 2.63],
[1624977000, 2.53],
[1625063400, 2.4],
[1625149800, 2.44],
[1625236200, 2.57],
[1625322600, 2.66],
[1625409000, 2.6],
[1625495400, 16.86],
[1625581800, 16.86],
[1625668200, 16.18],
[1625754600, 16.15],
[1625841000, 3.0],
[1625927400, 2.71],
[1626013800, 2.71],
[1626100200, 2.98],
[1626186600, 2.98],
[1626273000, 3.09],
[1626359400, 2.49],
[1626445800, 2.48],
[1626532200, 2.47],
[1626618600, 2.49],
[1626705000, 2.48],
[1626791400, 2.47],
[1626877800, 2.54],
[1626964200, 2.67],
[1627050600, 2.65],
[1627137000, 2.63],
[1627223400, 2.63],
[1627309800, 2.71],
[1627396200, 2.8],
[1627482600, 2.74],
[1627569000, 2.74],
[1627655400, 2.73],
[1627741800, 2.74],
[1627828200, 2.75],
[1627914600, 2.73],
[1628001000, 2.54],
[1628087400, 2.73],
[1628173800, 2.72],
[1628260200, 2.68],
[1628346600, 2.83],
[1628433000, 2.69],
[1628519400, 2.69],
[1628605800, 2.61],
[1628692200, 2.61],
[1628778600, 2.61],
[1628865000, 2.52],
[1628951400, 2.52],
[1629037800, 2.52],
[1629124200, 2.52],
[1629210600, 2.52],
[1629297000, 2.52],
[1629383400, 2.52],
[1629469800, 2.52],
[1629556200, 3.42],
[1629642600, 2.69],
[1629729000, 3.45],
[1629815400, 3.44],
[1629901800, 3.43],
[1629988200, 3.43],
[1630074600, 3.45],
[1630161000, 3.45],
[1630247400, 3.62],
[1630333800, 3.62],
[1630420200, 3.63],
[1630506600, 3.6],
[1630593000, 3.79],
[1630679400, 3.88],
[1630765800, 3.5],
[1630852200, 3.47],
[1630938600, 3.88],
[1631025000, 3.88],
[1631111400, 3.88],
[1631197800, 3.88],
[1631284200, 3.88],
[1631370600, 3.88],
[1631457000, 3.88],
[1631543400, 3.88],
[1631629800, 3.88],
[1631716200, 3.88],
[1631802600, 3.88],
[1631889000, 3.88],
[1631975400, 3.88],
[1632061800, 3.88],
[1632148200, 3.88],
[1632234600, 3.63],
[1632321000, 3.35],
[1632407400, 3.16],
[1632493800, 3.16],
[1632580200, 3.14],
[1632666600, 3.34],
[1632753000, 3.34],
[1632839400, 3.28],
[1632925800, 3.31],
[1633012200, 3.26],
[1633098600, 3.06],
[1633185000, 3.77],
[1633267800, 3.76],
[1633354200, 3.74],
[1633440600, 4.16],
[1633527000, 3.8],
[1633613400, 4.13],
[1633699800, 4.13],
[1633786200, 3.72],
[1633872600, 3.74],
[1633959000, 3.96],
[1634045400, 3.96],
[1634131800, 3.96],
[1634218200, 3.21],
[1634304600, 3.49],
[1634391000, 3.78],
[1634477400, 3.72],
[1634563800, 3.83],
[1634650200, 3.58],
[1634736600, 3.71],
[1634823000, 3.67],
[1634909400, 8.09],
[1634995800, 7.45],
[1635082200, 7.32],
[1635168600, 3.51],
[1635255000, 3.5],
[1635341400, 3.36],
[1635427800, 3.32],
[1635514200, 3.01],
[1635600600, 2.97],
[1635687000, 2.97],
[1635773400, 3.24],
[1635859800, 4.04],
[1635946200, 3.98],
[1636032600, 3.97],
[1636119000, 3.75],
[1636205400, 3.72],
[1636291800, 3.57],
[1636378200, 2.84],
[1636464600, 3.55],
[1636551000, 3.58],
[1636637400, 3.86],
[1636723800, 6.36],
[1636810200, 7.79],
[1636896600, 3.19],
[1636983000, 3.47],
[1637069400, 3.19],
[1637155800, 3.46],
[1637242200, 2.87],
[1637328600, 2.87],
[1637415000, 3.12],
[1637501400, 3.86],
[1637587800, 3.75],
[1637674200, 11.75],
[1637760600, 3.69],
[1637847000, 3.6],
[1637933400, 11.58],
[1638019800, 11.58],
[1638106200, 12.17],
[1638192600, 12.11],
[1638279000, 12.14],
[1638365400, 12.11],
[1638451800, 4.32],
[1638538200, 4.36],
[1638624600, 4.25],
[1638711000, 4.23],
[1638797400, 4.1],
[1638883800, 4.12],
[1638970200, 4.12],
[1639056600, 3.52],
[1639143000, 3.28],
[1639229400, 3.36],
[1639315800, 3.14],
[1639402200, 3.13],
