[1633098600, 1.0],
[1633185000, 1.02],
[1633267800, 1.02],
[1633354200, 1.02],
[1633440600, 1.04],
[1633527000, 1.04],
[1633613400, 1.02],
[1633699800, 1.06],
[1633786200, 1.07],
[1633872600, 1.08],
[1633959000, 1.08],
[1634045400, 1.09],
[1634131800, 1.05],
[1634218200, 1.05],
[1634304600, 1.06],
[1634391000, 1.08],
[1634477400, 1.08],
[1634563800, 1.08],
[1634650200, 1.07],
[1634736600, 1.07],
[1634823000, 1.04],
[1634909400, 0.98],
[1634995800, 1.0],
[1635082200, 1.01],
[1635168600, 1.02],
[1635255000, 1.02],
[1635341400, 1.03],
[1635427800, 1.03],
[1635514200, 1.02],
[1635600600, 1.02],
[1635687000, 1.02],
[1635773400, 1.03],
[1635859800, 1.07],
[1635946200, 1.08],
[1636032600, 1.09],
[1636119000, 1.1],
[1636205400, 1.1],
[1636291800, 1.08],
[1636464600, 1.07],
[1636551000, 1.04],
[1636637400, 1.05],
[1636896600, 1.07],
[1636983000, 1.07],
[1637069400, 1.11],
[1637155800, 1.12],
[1637242200, 1.12],
[1637328600, 1.13],
[1637415000, 1.14],
[1637501400, 1.14],
[1637587800, 1.15],
[1637674200, 1.16],
[1637760600, 1.11],
[1637847000, 1.09],
[1637933400, 1.09],
[1638019800, 1.08],
[1638106200, 1.1],
[1638192600, 1.09],
[1638279000, 1.07],
[1638365400, 1.07],
[1638451800, 1.13],
[1638538200, 1.16],
[1638624600, 1.17],
[1638711000, 1.19],
[1638797400, 1.18],
[1638883800, 1.21],
[1638970200, 1.22],
[1639056600, 1.22],
[1639143000, 1.22],
[1639229400, 1.23],
[1639315800, 1.23],
[1639402200, 1.22],
[1639488600, 1.22],
[1639575000, 1.21],
[1639661400, 1.19],
[1639747800, 1.21],
[1639834200, 1.21],
[1639920600, 1.22],
[1640007000, 1.21],
[1640093400, 1.21],
[1640179800, 1.19],
[1640266200, 1.18],
[1640352600, 1.19],
[1640439000, 1.2],
[1640525400, 1.2],
[1640611800, 1.23],
[1640698200, 1.22],
[1640784600, 1.24],
[1640871000, 1.23],
[1640957400, 1.26],
[1641043800, 1.3],
[1641130200, 1.28],
[1641216600, 1.3],
[1641303000, 1.33],
[1641389400, 1.33],
[1641475800, 1.33],
[1641562200, 1.38],
[1641648600, 1.39],
[1641735000, 1.4],
[1641821400, 1.39],
[1641907800, 1.42],
[1641994200, 1.4],
[1642080600, 1.4],
[1642167000, 1.37],
[1642253400, 1.4],
[1642339800, 1.4],
[1642426200, 1.39],
[1642512600, 1.37],
[1642599000, 1.37],
[1642685400, 1.39],
[1642771800, 1.38],
[1642858200, 1.41],
[1642944600, 1.42],
[1643031000, 1.4],
[1643117400, 1.4],
[1643203800, 1.4],
[1643290200, 1.39],
[1643376600, 1.36],
[1643463000, 1.35],
[1643549400, 1.34],
[1643635800, 1.34],
[1643722200, 1.34],
[1643808600, 1.36],
[1643895000, 1.37],
[1643981400, 1.38],
[1644067800, 1.4],
[1644154200, 1.43],
[1644240600, 1.43],
[1644327000, 1.4],
[1644413400, 1.4],
[1644499800, 1.44],
[1644586200, 1.44],
[1644672600, 1.43],
[1644759000, 1.43],
[1644845400, 1.43],
[1644931800, 1.41],
[1645018200, 1.43],
[1645104600, 1.44],
[1645191000, 1.43],
[1645277400, 1.45],
[1645363800, 1.44],
[1645450200, 1.44],
[1645536600, 1.43],
[1645623000, 1.45],
[1645709400, 1.41],
[1645795800, 1.43],
[1645882200, 1.42],
[1645968600, 1.45],
[1646055000, 1.42],
[1646141400, 1.42],
[1646227800, 1.41],
[1646314200, 1.41],
[1646400600, 1.41],
[1646487000, 1.44],
[1646573400, 1.44],
[1646659800, 1.42],
[1646746200, 1.38],
[1646832600, 1.38],
[1646919000, 1.38],
[1647005400, 1.41],
[1647091800, 1.42],
[1647178200, 1.42],
[1647264600, 1.42],
[1647351000, 1.41],
[1647437400, 1.42],
[1647523800, 1.4],
[1647610200, 1.41],
[1647696600, 1.41],
[1647783000, 1.42],
[1647869400, 1.41],
[1647955800, 1.42],
[1648042200, 1.39],
[1648128600, 1.39],
[1648215000, 1.39],
[1648301400, 1.39],
[1648387800, 1.4],
[1648474200, 1.4],
[1648560600, 1.39],
[1648647000, 1.41],
[1648733400, 1.42],
[1648819800, 1.42],
[1648906200, 1.45],
[1648996200, 1.43],
[1649082600, 1.45],
[1649169000, 1.45],
[1649255400, 1.45],
[1649341800, 1.46],
[1649514600, 1.47],
[1649601000, 1.46],
[1649687400, 1.46],
[1649773800, 1.45],
[1649860200, 1.46],
[1649946600, 1.46],
[1650033000, 1.47],
[1650119400, 1.47],
[1650205800, 1.46],
[1650292200, 1.45],
[1650378600, 1.46],
[1650465000, 1.46],
