[1578144600, 7.26],
[1578231000, 7.24],
[1578317400, 7.24],
[1578403800, 7.24],
[1578490200, 7.23],
[1578576600, 7.23],
[1578663000, 7.22],
[1578749400, 7.22],
[1578835800, 7.21],
[1578922200, 7.22],
[1579008600, 7.21],
[1579095000, 7.19],
[1579181400, 7.18],
[1579267800, 7.15],
[1579354200, 7.15],
[1579440600, 7.15],
[1579527000, 7.15],
[1579613400, 7.09],
[1579699800, 7.14],
[1579786200, 7.14],
[1579872600, 7.14],
[1579959000, 7.12],
[1580045400, 7.1],
[1580131800, 7.04],
[1580218200, 7.05],
[1580304600, 7.03],
[1580391000, 6.99],
[1580477400, 6.99],
[1580563800, 6.98],
[1580650200, 6.98],
[1580736600, 6.94],
[1580823000, 6.94],
[1580909400, 6.96],
[1580995800, 6.97],
[1581082200, 6.97],
[1581168600, 6.97],
[1581255000, 6.97],
[1581341400, 6.97],
[1581427800, 6.96],
[1581514200, 6.97],
[1581600600, 6.97],
[1581687000, 6.98],
[1581773400, 6.99],
[1581859800, 7.01],
[1581946200, 7.01],
[1582032600, 7.02],
[1582119000, 7.02],
[1582205400, 7.02],
[1582291800, 7.03],
[1582378200, 7.03],
[1582464600, 7.03],
[1582551000, 7.03],
[1582637400, 7.03],
[1582723800, 6.94],
[1582810200, 7.03],
[1582896600, 7.04],
[1582983000, 7.24],
[1583069400, 7.24],
[1583155800, 7.25],
[1583242200, 7.33],
[1583328600, 7.46],
[1583415000, 7.46],
[1583501400, 7.51],
[1583587800, 7.52],
[1583674200, 7.51],
[1583760600, 7.52],
[1583847000, 7.52],
[1583933400, 7.59],
[1584019800, 7.59],
[1584106200, 7.62],
[1584192600, 7.59],
[1584279000, 7.62],
[1584365400, 7.58],
[1584451800, 7.61],
[1584538200, 7.58],
[1584624600, 7.53],
[1584711000, 7.51],
[1584797400, 7.53],
[1584883800, 7.54],
[1584970200, 7.49],
[1585056600, 7.56],
[1585143000, 7.5],
[1585229400, 7.5],
[1585315800, 7.53],
[1585402200, 7.52],
[1585488600, 7.63],
[1585575000, 7.59],
[1585661400, 7.44],
[1585747800, 7.38],
[1585834200, 7.34],
[1585920600, 7.26],
[1586007000, 7.3],
[1586097000, 7.24],
[1586183400, 7.24],
[1586269800, 7.22],
[1586356200, 7.2],
[1586442600, 7.18],
[1586529000, 7.13],
[1586615400, 7.01],
[1586701800, 7.01],
[1586788200, 6.97],
[1586874600, 6.83],
[1586961000, 6.84],
[1587047400, 6.83],
[1587133800, 6.83],
[1587220200, 6.58],
[1587306600, 6.53],
[1587393000, 6.45],
[1587479400, 6.43],
[1587565800, 6.39],
[1587652200, 6.3],
[1587738600, 6.29],
[1587825000, 6.29],
[1587911400, 6.24],
[1587997800, 6.23],
[1588084200, 6.21],
[1588170600, 6.2],
[1588257000, 6.2],
[1588343400, 6.21],
[1588429800, 6.21],
[1588516200, 6.21],
[1588602600, 6.23],
[1588689000, 6.23],
[1588775400, 6.22],
[1588861800, 6.23],
[1588948200, 6.23],
[1589034600, 6.25],
[1589121000, 6.25],
[1589207400, 6.26],
[1589293800, 6.23],
[1589380200, 6.21],
[1589466600, 6.19],
[1589553000, 6.17],
[1589639400, 6.14],
[1589725800, 6.13],
[1589812200, 6.12],
[1589898600, 6.11],
[1589985000, 6.11],
[1590071400, 6.12],
[1590157800, 6.14],
[1590244200, 6.15],
[1590330600, 6.15],
[1590417000, 6.16],
[1590503400, 6.16],
[1590589800, 6.16],
[1590676200, 6.15],
[1590762600, 6.15],
[1590849000, 6.17],
[1590935400, 6.17],
[1591021800, 6.17],
[1591108200, 6.06],
[1591194600, 6.06],
[1591281000, 6.17],
[1591367400, 6.18],
[1591453800, 6.19],
[1591540200, 6.18],
[1591626600, 6.19],
[1591713000, 6.2],
[1591799400, 6.19],
[1591885800, 6.2],
[1591972200, 6.2],
[1592058600, 6.02],
[1592145000, 6.02],
[1592231400, 6.2],
[1592317800, 6.19],
[1592404200, 6.18],
[1592490600, 6.16],
[1592577000, 6.15],
[1592663400, 6.12],
[1592749800, 6.12],
[1592836200, 6.1],
[1592922600, 6.08],
[1593009000, 6.06],
[1593095400, 6.05],
[1593181800, 6.03],
[1593268200, 6.03],
[1593354600, 6.0],
[1593441000, 5.99],
[1593527400, 5.98],
[1593613800, 5.98],
[1593700200, 5.97],
[1593786600, 5.97],
[1593873000, 5.95],
[1593959400, 5.95],
[1594045800, 5.94],
[1594132200, 5.93],
[1594218600, 5.91],
[1594305000, 5.89],
[1594391400, 5.9],
[1594477800, 5.9],
[1594564200, 5.9],
[1594650600, 5.9],
[1594737000, 5.9],
[1594823400, 5.9],
[1594909800, 5.91],
[1594996200, 5.91],
[1595082600, 5.94],
[1595169000, 5.94],
[1595255400, 5.94],
[1595341800, 5.94],
[1595428200, 5.94],
[1595514600, 6.06],
[1595601000, 6.06],
[1595687400, 6.08],
[1595773800, 6.16],
[1595860200, 6.2],
[1595946600, 6.23],
[1596033000, 6.3],
[1596119400, 6.3],
[1596205800, 6.37],
[1596292200, 6.37],
[1596378600, 6.37],
[1596465000, 6.46],
[1596551400, 6.48],
[1596637800, 6.53],
[1596724200, 6.56],
[1596810600, 6.62],
[1596897000, 6.65],
[1596983400, 6.65],
[1597069800, 6.68],
[1597156200, 6.69],
[1597242600, 6.71],
[1597329000, 6.71],
[1597415400, 6.71],
[1597501800, 6.71],
[1597588200, 6.71],
[1597674600, 6.71],
[1597761000, 6.71],
[1597847400, 6.71],
[1597933800, 6.71],
[1598020200, 6.71],
[1598106600, 6.71],
[1598193000, 6.71],
[1598279400, 6.71],
[1598365800, 6.71],
[1598452200, 6.71],
[1598538600, 6.71],
[1598625000, 6.71],
[1598711400, 6.71],
[1598797800, 6.71],
[1598884200, 6.71],
[1598970600, 6.71],
[1599057000, 6.71],
[1599143400, 6.71],
[1599229800, 6.71],
[1599316200, 6.71],
[1599402600, 6.71],
[1599489000, 6.71],
[1599575400, 6.71],
[1599661800, 6.71],
[1599748200, 6.71],
[1599834600, 6.71],
[1599921000, 6.71],
[1600007400, 6.71],
[1600093800, 6.71],
[1600180200, 6.71],
[1600266600, 6.71],
[1600353000, 6.71],
[1600439400, 6.71],
[1600525800, 6.71],
[1600612200, 6.71],
[1600698600, 6.71],
[1600785000, 6.71],
[1600871400, 6.71],
[1600957800, 6.71],
[1601044200, 6.71],
[1601130600, 6.71],
[1601217000, 6.71],
[1601303400, 6.71],
[1601389800, 6.71],
[1601476200, 6.71],
[1601562600, 6.71],
[1601649000, 6.71],
[1601735400, 6.71],
[1601818200, 6.71],
[1601904600, 6.71],
[1601991000, 6.71],
[1602077400, 6.71],
[1602163800, 6.71],
[1602250200, 6.71],
[1602336600, 6.71],
[1602423000, 6.71],
[1602509400, 6.71],
[1602595800, 6.71],
[1602682200, 6.71],
[1602768600, 6.71],
[1602855000, 6.71],
[1602941400, 6.71],
[1603027800, 6.71],
[1603114200, 6.71],
[1603200600, 6.71],
[1603287000, 6.71],
[1603373400, 6.71],
[1603459800, 6.71],
[1603546200, 6.71],
[1603632600, 6.71],
[1603719000, 6.71],
[1603805400, 6.71],
[1603891800, 6.71],
[1603978200, 6.71],
[1604064600, 6.71],
[1604151000, 6.71],
[1604237400, 4.56],
[1604323800, 4.61],
[1604410200, 4.58],
[1604496600, 4.59],
[1604583000, 4.52],
[1604669400, 4.58],
[1604755800, 4.67],
[1604842200, 4.68],
[1604928600, 4.65],
[1605015000, 4.67],
[1605101400, 4.62],
[1605187800, 4.63],
[1605274200, 4.67],
[1605360600, 4.65],
[1605447000, 4.59],
[1605533400, 4.72],
[1605619800, 4.75],
[1605706200, 4.77],
[1605792600, 4.75],
[1605879000, 4.74],
[1605965400, 4.76],
[1606051800, 4.74],
[1606138200, 4.72],
[1606224600, 4.73],
[1606311000, 4.72],
[1606397400, 4.74],
[1606483800, 4.79],
[1606570200, 4.76],
