[[1633098600, 2.05],
[1633185000, 1.95],
[1633267800, 2.21],
[1633354200, 2.07],
[1633440600, 2.04],
[1633527000, 2.05],
[1633613400, 2.45],
[1633699800, 2.19],
[1633786200, 2.16],
[1633872600, 2.17],
[1633959000, 2.09],
[1634045400, 2.19],
[1634131800, 2.06],
[1634218200, 2.09],
[1634304600, 2.0],
[1634391000, 2.12],
[1634477400, 2.13],
[1634563800, 2.1],
[1634650200, 1.92],
[1634736600, 2.16],
[1634823000, 1.9],
[1634909400, 1.88],
[1634995800, 1.85],
[1635082200, 1.96],
[1635168600, 1.94],
[1635255000, 1.88],
[1635341400, 1.95],
[1635427800, 1.91],
[1635514200, 1.9],
[1635600600, 1.88],
[1635687000, 1.87],
[1635859800, 1.9],
[1636119000, 1.87],
[1636291800, 1.96],
[1636464600, 1.76],
[1636637400, 1.81],
[1636983000, 1.81],
[1637242200, 1.78],
[1637328600, 1.82],
[1637415000, 1.75],
[1637501400, 1.84],
[1637587800, 1.73],
[1637674200, 1.72],
[1637760600, 1.68],
[1637847000, 1.62],
[1637933400, 1.7],
[1638019800, 1.7],
[1638106200, 1.72],
[1638192600, 1.69],
[1638279000, 1.61],
[1638365400, 1.68],
[1638451800, 1.59],
[1638538200, 1.62],
[1638624600, 1.69],
[1638711000, 1.64],
[1638797400, 1.76],
[1638883800, 1.67],
[1638970200, 1.93],
[1639056600, 1.68],
[1639143000, 1.72],
[1639229400, 1.96],
[1639315800, 1.73],
[1639402200, 1.67],
[1639488600, 1.71],
[1639575000, 1.67],
[1639661400, 1.71],
[1639747800, 1.8],
[1639834200, 1.68],
[1639920600, 1.64],
[1640007000, 1.91],
[1640093400, 1.71],
[1640179800, 1.64],
[1640266200, 1.6],
[1640352600, 1.66],
[1640439000, 1.74],
[1640525400, 1.57],
[1640611800, 1.66],
[1640698200, 1.58],
[1640784600, 1.65],
[1640871000, 1.7],
[1640957400, 1.64],
[1641043800, 1.61],
[1641130200, 1.62],
[1641216600, 1.67],
[1641303000, 1.67],
[1641389400, 1.7],
[1641475800, 1.76],
[1641562200, 1.67],
[1641648600, 1.72],
[1641735000, 1.74],
[1641821400, 1.72],
[1641907800, 1.77],
[1641994200, 1.74],
[1642080600, 1.74],
[1642167000, 1.71],
[1642253400, 1.69],
[1642339800, 1.83],
[1642426200, 1.75],
[1642512600, 1.7],
[1642599000, 1.81],
[1642685400, 1.73],
[1642771800, 1.69],
[1642858200, 1.66],
[1642944600, 1.66],
[1643031000, 1.79],
[1643117400, 1.69],
[1643203800, 1.67],
[1643290200, 1.67],
[1643376600, 1.63],
[1643463000, 1.63],
[1643549400, 1.64],
[1643635800, 1.64],
[1643722200, 1.64],
[1643808600, 1.71],
[1643895000, 1.66],
[1643981400, 1.57],
[1644067800, 1.65],
[1644154200, 1.65],
[1644240600, 1.66],
[1644327000, 1.66],
[1644413400, 1.64],
[1644499800, 1.63],
[1644586200, 1.78],
[1644672600, 1.59],
[1644759000, 1.77],
[1644845400, 1.66],
[1644931800, 1.69],
[1645018200, 1.67],
[1645104600, 1.69],
[1645191000, 1.65],
[1645277400, 1.69],
[1645363800, 1.69],
[1645450200, 1.67],
[1645536600, 1.75],
[1645623000, 1.68],
[1645709400, 1.73],
[1645795800, 1.71],
[1645882200, 1.68],
[1645968600, 1.74],
[1646055000, 1.8],
[1646141400, 1.73],
[1646400600, 1.64],
[1646487000, 1.73],
[1646659800, 1.69],
[1646746200, 1.73],
[1646832600, 1.7],
[1647005400, 1.74],
[1647091800, 1.73],
[1647178200, 1.82],
[1647437400, 1.76],
[1647523800, 1.76],
[1647696600, 1.81],
[1647783000, 1.71],
[1647869400, 1.8],
[1648042200, 1.83],
[1648128600, 1.73],
[1648301400, 1.72],
[1648474200, 1.74],
[1648733400, 1.77],
[1648906200, 1.81],
[1649169000, 1.89],
[1649255400, 1.85],
[1649341800, 1.97],
[1649514600, 1.89],
[1649601000, 1.85],
[1649687400, 1.77],
[1649773800, 1.83],
[1649860200, 1.93],
[1649946600, 1.9],
[1650033000, 1.86],
[1650119400, 1.94],
[1650205800, 2.02],
[1650292200, 1.85],
[1650378600, 1.84],
[1650465000, 1.91],
[1650551400, 1.91],
[1650637800, 1.91],
[1650724200, 1.88],
[1650810600, 1.91],
[1650897000, 1.89],
[1650983400, 1.93],
[1651069800, 1.92],
[1651156200, 1.9],
[1651242600, 1.9],
[1651329000, 1.86],
[1651415400, 1.88],
[1651501800, 1.87],
[1651588200, 1.9],
[1651674600, 1.83],
[1651761000, 1.81],
[1651847400, 1.76],
[1651933800, 1.81],
[1652020200, 1.79],
[1652106600, 1.88],
[1652193000, 1.8],
[1652279400, 1.78],
[1652365800, 1.9],
[1652970600, 1.7],
[1653057000, 1.81],
[1653143400, 1.8],
[1653229800, 1.81],
[1653316200, 1.75],
[1653402600, 1.82],
[1653489000, 1.78],
[1653575400, 1.8],
[1653661800, 1.76],
[1653748200, 1.7],
[1653834600, 1.71],
[1653921000, 1.74],
[1654007400, 1.72],
[1654093800, 1.73],
[1654180200, 1.74],
[1654266600, 1.65],
[1654353000, 1.62],
[1654439400, 1.99],
[1654525800, 1.66],
[1654612200, 1.76],
[1654698600, 1.73],
[1654785000, 1.73],
[1654871400, 1.68],
[1654957800, 1.7],
[1655044200, 1.64],
[1655130600, 1.66],
[1655217000, 1.65],
[1655303400, 1.69],
[1655389800, 1.63],
[1655476200, 1.63],
[1655562600, 1.6],
[1655649000, 1.58],
[1655735400, 1.61],
[1655821800, 1.6],
[1655908200, 1.63],
[1655994600, 1.62],
[1656081000, 1.54],
[1656167400, 1.57],
[1656253800, 1.58],
[1656340200, 1.56],
[1656426600, 1.55],
[1656513000, 1.56],
[1656599400, 1.57],
[1656685800, 1.6],
[1656772200, 1.63],
[1656858600, 1.6],
[1656945000, 1.65],
[1657031400, 1.6],
[1657117800, 1.51],
[1657290600, 1.59],
[1657377000, 1.55],
[1657463400, 1.61],
[1657549800, 1.59],
[1657636200, 1.59],
[1657722600, 1.66],
[1657809000, 1.67],
[1657895400, 1.62],
[1657981800, 1.57],
[1658068200, 1.59],
[1658154600, 1.62],
[1658241000, 1.73],
[1658327400, 1.7],
[1658413800, 1.66],
[1658673000, 1.68],
[1658759400, 1.64],
[1658845800, 1.68],
[1658932200, 1.61],
[1659018600, 1.59],
[1659105000, 1.6],
[1659191400, 1.65],
[1659277800, 1.59],
[1659364200, 1.65],
[1659450600, 1.61],
[1659537000, 1.61],
[1659623400, 1.67],
[1659709800, 1.63],
[1659796200, 1.62],
[1659882600, 1.67],
[1659969000, 1.68],
[1660055400, 1.62],
[1660228200, 1.61],
[1660314600, 1.69],
[1660401000, 1.69],
[1660487400, 1.69],
[1660573800, 1.69],
[1660660200, 1.62],
[1660746600, 1.68],
[1660833000, 1.56],
[1660919400, 1.64],
[1661005800, 1.61],
[1661178600, 1.6],
[1661265000, 1.6],
[1661351400, 1.7],
[1661437800, 1.6],
[1661524200, 1.61],
[1661610600, 1.64],
[1661697000, 1.67],
[1661783400, 1.69],
[1661869800, 1.76],
[1661956200, 1.79],
[1662042600, 1.91],
[1662129000, 1.63],
[1662215400, 1.63],
[1662301800, 1.65],
[1662561000, 1.64],
[1662647400, 1.73],
[1662733800, 1.67],
[1662820200, 1.69],
[1662906600, 1.71],
[1662993000, 1.85],
[1663079400, 1.73],
[1663165800, 1.61],
[1663252200, 1.7],
[1663338600, 1.66],
[1663425000, 1.81],
[1663511400, 1.65],
[1663597800, 1.7],
[1663684200, 1.69],
[1663770600, 1.7],
[1663857000, 1.5],
[1663943400, 1.54],
[1664029800, 1.58],
[1664116200, 1.62],
[1664202600, 1.55],
[1664289000, 1.58],
[1664375400, 1.69],
[1664461800, 1.69],
[1664548200, 1.63],
[1664634600, 1.62],
[1664717400, 1.65],
[1664803800, 1.74],
[1664890200, 1.72],
[1664976600, 1.69],
[1665063000, 1.68],
[1665149400, 1.73],
[1665235800, 1.7],
[1665322200, 1.68],
[1665408600, 1.71],
[1665495000, 1.72],
[1665581400, 1.7],
[1665667800, 1.72],
[1665754200, 1.68],
[1665840600, 2.04],
[1665927000, 1.7],
[1666013400, 1.72],
[1666099800, 1.71],
[1666186200, 1.73],
[1666272600, 1.76],
[1666359000, 1.7],
[1666445400, 1.67],
