[1635773400.0, 0],
[1635859800.0, 0],
[1635946200.0, 0],
[1636032600.0, 0],
[1636119000.0, 0],
[1636205400.0, 0],
[1636291800.0, 0],
[1636378200.0, 0],
[1636464600.0, 0],
[1636551000.0, 0],
[1636637400.0, 0],
[1636723800.0, 0],
[1636810200.0, 0],
[1636896600.0, 0],
[1636983000.0, 0],
[1637069400.0, 0],
[1637155800.0, 0],
[1637242200.0, 0],
[1637328600.0, 0],
[1637415000.0, 0],
[1637501400.0, 0],
[1637587800.0, 0],
[1637674200.0, 0],
[1637760600.0, 0],
[1637847000.0, 0],
[1637933400.0, 0],
[1638019800.0, 0],
[1638106200.0, 0],
[1638192600.0, 0],
[1638279000.0, 0],
[1638365400.0, 0],
[1638451800.0, 0],
[1638538200.0, 0],
[1638624600.0, 0],
[1638711000.0, 0],
[1638797400.0, 0],
[1638883800.0, 0],
[1638970200.0, 0],
[1639056600.0, 0],
[1639143000.0, 0],
[1639229400.0, 0],
[1639315800.0, 0],
[1639402200.0, 0],
[1639488600.0, 0],
[1639575000.0, 0],
[1639661400.0, 0],
[1639747800.0, 0],
[1639834200.0, 0],
[1639920600.0, 0],
[1640007000.0, 0],
[1640093400.0, 0],
[1640179800.0, 0],
[1640266200.0, 0],
[1640352600.0, 0],
[1640439000.0, 0],
[1640525400.0, 0],
[1640611800.0, 0],
[1640698200.0, 0],
[1640784600.0, 0],
[1640871000.0, 0],
[1640957400.0, 0],
[1641043800.0, 0],
[1641130200.0, 0],
[1641216600.0, 0],
[1641303000.0, 0],
[1641389400.0, 0],
[1641475800.0, 0],
[1641562200.0, 0],
[1641648600.0, 0],
[1641735000.0, 0],
[1641821400.0, 0],
[1641907800.0, 0],
[1641994200.0, 0],
[1642080600.0, 0],
[1642167000.0, 0],
[1642253400.0, 0],
[1642339800.0, 0],
[1642426200.0, 0],
[1642512600.0, 0],
[1642599000.0, 0],
[1642685400.0, 0],
[1642771800.0, 16.944032326958077],
[1642858200.0, 15.2845209473063],
[1642944600.0, 14.941534682763953],
[1643031000.0, 12.02236157424709],
[1643117400.0, 11.174782747776163],
[1643203800.0, 10.597789328661829],
[1643290200.0, 19.232796666666665],
[1643376600.0, 10.19335],
[1643463000.0, 10.751093333333332],
[1643549400.0, 10.905316666666666],
[1643635800.0, 10.905316666666666],
[1643722200.0, 10.905316666666666],
[1643808600.0, 9.739013333333334],
[1643895000.0, 10.053936666666667],
[1643981400.0, 9.52133],
[1644067800.0, 9.75156],
[1644154200.0, 9.594233333333333],
[1644240600.0, 8.671643333333334],
[1644327000.0, 8.303249999999998],
[1644413400.0, 7.741753333333333],
[1644499800.0, 8.55521],
[1644586200.0, 8.425473333333334],
[1644672600.0, 7.528870000000001],
[1644759000.0, 7.161746666666666],
[1644845400.0, 7.090133333333334],
[1644931800.0, 7.559236666666667],
[1645018200.0, 7.27981],
[1645104600.0, 6.861883333333334],
[1645191000.0, 6.977140000000001],
[1645277400.0, 6.652760000000001],
[1645363800.0, 6.665266666666667],
[1645450200.0, 6.606923333333334],
[1645536600.0, 6.5669466666666665],
[1645623000.0, 6.552406666666667],
[1645709400.0, 6.610880000000001],
[1645795800.0, 6.520966666666667],
[1645882200.0, 6.395573333333334],
[1645968600.0, 6.310536666666667],
[1646055000.0, 6.494696666666667],
[1646141400.0, 6.4583200000000005],
[1646227800.0, 6.440803333333334],
[1646314200.0, 6.71764],
[1646400600.0, 6.659769999999999],
[1646487000.0, 6.602033333333334],
[1646573400.0, 6.717033333333333],
[1646659800.0, 6.717300000000001],
[1646746200.0, 6.68938],
[1646832600.0, 6.7828333333333335],
[1646919000.0, 6.6915000000000004],
[1647005400.0, 6.523306666666667],
[1647091800.0, 6.453703333333334],
[1647178200.0, 6.410123333333334],
[1647264600.0, 6.3846300000000005],
[1647351000.0, 6.3582333333333345],
[1647437400.0, 6.3851466666666665],
[1647523800.0, 6.32667],
[1647610200.0, 6.374220000000001],
[1647696600.0, 6.279336666666668],
[1647783000.0, 6.262923333333334],
[1647869400.0, 6.305666666666667],
[1647955800.0, 6.293466666666667],
[1648042200.0, 6.221786666666667],
[1648128600.0, 6.157773333333334],
[1648215000.0, 6.0977733333333335],
[1648301400.0, 6.035496666666667],
[1648387800.0, 5.96574],
[1648474200.0, 5.819426666666666],
[1648560600.0, 5.6159566666666665],
[1648647000.0, 5.407723333333334],
[1648733400.0, 5.422023333333333],
