[[1604237400, 2.93],
[1604323800, 2.96],
[1604410200, 2.94],
[1604496600, 2.94],
[1604583000, 2.96],
[1604669400, 2.98],
[1604755800, 3.03],
[1604842200, 3.04],
[1604928600, 2.9],
[1605015000, 3.01],
[1605101400, 2.99],
[1605187800, 2.99],
[1605274200, 3],
[1605360600, 2.9],
[1605447000, 2.9],
[1605533400, 2.83],
[1605619800, 2.86],
[1605706200, 2.84],
[1605792600, 2.9],
[1605879000, 2.9],
[1605965400, 2.95],
[1606051800, 2.93],
[1606138200, 2.84],
[1606224600, 2.83],
[1606311000, 2.79],
[1606397400, 2.81],
[1606483800, 2.85],
[1606570200, 2.95],
[1606656600, 2.96],
[1606743000, 2.93],
[1606829400, 2.93],
[1606915800, 2.94],
[1607002200, 2.96],
[1607088600, 2.97],
[1607175000, 2.98],
[1607261400, 2.98],
[1607347800, 2.98],
[1607434200, 2.98],
[1607520600, 2.99],
[1607607000, 3.04],
[1607693400, 2.96],
[1607779800, 3.03],
[1607866200, 3.05],
[1607952600, 3.08],
[1608039000, 3.06],
[1608125400, 3.21],
[1608211800, 3.25],
[1608298200, 3.09],
[1608384600, 3.13],
[1608471000, 3.11],
[1608557400, 3.14],
[1608643800, 3.21],
[1608730200, 3.29],
[1608816600, 3.3],
[1608903000, 3.44],
[1608989400, 3.39],
[1609075800, 3.37],
[1609162200, 3.37],
[1609248600, 3.31],
[1609335000, 3.32],
[1609421400, 3.3],
[1609507800, 3.38],
[1609594200, 3.35],
[1609680600, 3.64],
[1609767000, 3.61],
[1609853400, 3.47],
[1609939800, 3.41],
[1610026200, 3.31],
[1610112600, 3.11],
[1610199000, 3.11],
[1610285400, 3.12],
[1610371800, 3.1],
[1610458200, 3.1],
[1610544600, 3.12],
[1610631000, 3.12],
[1610717400, 3.12],
[1610803800, 3.12],
[1610890200, 3.12],
[1610976600, 3.12],
[1611063000, 3.12],
[1611149400, 3.12],
[1611235800, 3.12],
[1611322200, 3.12],
[1611408600, 3.12],
[1611495000, 3.12],
[1611581400, 3.12],
[1611667800, 3.12],
[1611754200, 3.12],
[1611840600, 3.12],
[1611927000, 3.12],
[1612013400, 3.12],
[1612099800, 3.12],
[1612186200, 3.12],
[1612272600, 3.12],
[1612359000, 3.12],
[1612445400, 3.12],
[1612531800, 3.12],
[1612618200, 3.12],
[1612704600, 3.12],
[1612791000, 3.12],
[1612877400, 3.12],
[1612963800, 3.12],
[1613050200, 3.12],
[1613136600, 3.12],
[1613223000, 3.12],
[1613309400, 3.46],
[1613395800, 3.46],
[1613482200, 3.39],
[1613568600, 3.34],
[1613655000, 3.41],
[1613741400, 3.39],
[1613827800, 3.4],
[1613914200, 3.4],
[1614000600, 3.4],
[1614087000, 3.37],
[1614173400, 3.38],
[1614259800, 3.39],
[1614346200, 3.45],
[1614432600, 3.46],
[1614519000, 3.48],
[1614605400, 3.47],
[1614691800, 3.56],
[1614778200, 3.53],
[1614864600, 3.47],
[1614951000, 3.41],
[1615037400, 3.34],
[1615123800, 3.38],
[1615210200, 3.45],
[1615296600, 3.36],
[1615383000, 3.21],
[1615469400, 3.24],
[1615555800, 3.26],
[1615642200, 3.35],
[1615728600, 3.34],
[1615815000, 3.34],
[1615901400, 3.38],
[1615987800, 3.28],
[1616074200, 3.21],
[1616160600, 3.32],
[1616247000, 3.32],
[1616333400, 3.32],
[1616419800, 3.31],
[1616506200, 3.25],
[1616592600, 3.29],
[1616679000, 3.52],
[1616765400, 3.35],
[1616851800, 3.32],
[1616938200, 3.44],
[1617024600, 3.35],
[1617111000, 3.19],
[1617197400, 3.22],
[1617283800, 3.22],
[1617370200, 3.21],
[1617456600, 3.23],
[1617546600, 3.15],
[1617633000, 3.03],
[1617719400, 2.98],
[1617805800, 2.9],
[1617892200, 2.92],
[1617978600, 2.9],
[1618065000, 2.8],
[1618151400, 2.81],
[1618237800, 2.86],
[1618324200, 2.88],
[1618410600, 2.95],
[1618497000, 3.17],
[1618583400, 3.14],
[1618669800, 3.17],
[1618756200, 3.17],
[1618842600, 3.24],
[1618929000, 3.18],
[1619015400, 3.17],
[1619101800, 3.21],
[1619188200, 3.25],
[1619274600, 3.23],
[1619361000, 3.19],
[1619447400, 3.18],
[1619533800, 3.1],
[1619620200, 3.13],
[1619706600, 3.21],
[1619793000, 3.12],
[1619879400, 3.11],
[1619965800, 3.13],
[1620052200, 3.13],
[1620138600, 3.11],
[1620225000, 3.19],
[1620311400, 3.16],
[1620397800, 3.14],
[1620484200, 3.13],
[1620570600, 3.11],
[1620657000, 3.11],
[1620743400, 3.1],
[1620829800, 3.14],
[1620916200, 3.1],
[1621002600, 3.08],
[1621089000, 3.05],
[1621175400, 3.03],
[1621261800, 3],
[1621348200, 3.09],
[1621434600, 3.03],
[1621521000, 3.03],
[1621607400, 3.04],
[1621693800, 3.05],
[1621780200, 3.02],
[1621866600, 3.01],
[1621953000, 3],
[1622039400, 2.99],
[1622125800, 2.94],
[1622212200, 2.95],
[1622298600, 3],
[1622385000, 2.98],
[1622471400, 2.97],
[1622557800, 2.97],
[1622644200, 3.13],
[1622730600, 3.31],
[1622817000, 3.31],
[1622903400, 4.22],
[1622989800, 3.11],
[1623076200, 3.2],
[1623162600, 3.37],
[1623249000, 3.13],
[1623335400, 3.08],
[1623421800, 3.14],
[1623508200, 2.97],
[1623594600, 2.95],
[1623681000, 3.03],
[1623767400, 3.03],
[1623853800, 3],
[1623940200, 3.01],
[1624026600, 2.97],
[1624113000, 2.97],
[1624199400, 2.96],
[1624285800, 2.93],
[1624372200, 2.89],
[1624458600, 2.9],
[1624545000, 2.86],
[1624631400, 2.83],
[1624717800, 2.8],
[1624804200, 2.8],
[1624890600, 2.75],
[1624977000, 2.74],
[1625063400, 2.74],
[1625149800, 2.74],
[1625236200, 2.85],
[1625322600, 2.82],
[1625409000, 2.77],
[1625495400, 2.75],
[1625581800, 2.75],
[1625668200, 2.75],
[1625754600, 2.73],
[1625841000, 2.74],
[1625927400, 2.77],
[1626013800, 2.78],
[1626100200, 2.77],
[1626186600, 2.77],
[1626273000, 2.72],
[1626359400, 2.71],
[1626445800, 2.7],
[1626532200, 2.61],
[1626618600, 2.69],
[1626705000, 2.66],
[1626791400, 2.65],
[1626877800, 2.63],
[1626964200, 2.62],
[1627050600, 2.62],
[1627137000, 2.59],
[1627223400, 2.6],
[1627309800, 2.61],
[1627396200, 2.64],
[1627482600, 2.64],
[1627569000, 2.63],
[1627655400, 2.62],
[1627741800, 2.64],
[1627828200, 2.65],
[1627914600, 2.78],
[1628001000, 2.74],
[1628087400, 2.75],
[1628173800, 2.71],
[1628260200, 2.61],
[1628346600, 2.55],
[1628433000, 2.56],
[1628519400, 2.56],
[1628605800, 2.55],
[1628692200, 2.55],
[1628778600, 2.55],
[1628865000, 2.61],
[1628951400, 2.61],
[1629037800, 2.61],
[1629124200, 2.61],
[1629210600, 2.61],
[1629297000, 2.61],
[1629383400, 2.61],
[1629469800, 2.61],
[1629556200, 2.62],
[1629642600, 2.63],
[1629729000, 2.69],
[1629815400, 2.74],
[1629901800, 2.74],
[1629988200, 2.77],
[1630074600, 2.78],
[1630161000, 2.76],
[1630247400, 2.88],
[1630333800, 2.88],
[1630420200, 2.88],
[1630506600, 2.93],
[1630593000, 2.92],
[1630679400, 2.92],
[1630765800, 3.05],
[1630852200, 3.05],
[1630938600, 3.08],
[1631025000, 3.08],
[1631111400, 3.08],
[1631197800, 3.08],
[1631284200, 3.08],
[1631370600, 3.08],
[1631457000, 3.08],
[1631543400, 3.08],
[1631629800, 3.08],
[1631716200, 3.08],
[1631802600, 3.08],
[1631889000, 3.08],
[1631975400, 3.08],
[1632061800, 3.08],
[1632148200, 3.08],
[1632234600, 2.94],
[1632321000, 2.93],
[1632407400, 2.88],
[1632493800, 2.87],
[1632580200, 2.93],
